Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-03-01 00:00:00-05:00,150.8342080497827,152.5923925569952,150.53808503555774,151.94464111328125,2227600,0.0,0.0
2019-03-04 00:00:00-05:00,152.45357713719565,152.61088717642167,148.90018607252094,150.66763305664062,1896300,0.0,0.0
2019-03-05 00:00:00-05:00,150.80645689332252,151.67630064737372,150.39004623572356,151.45420837402344,1564900,0.0,0.0
2019-03-06 00:00:00-05:00,151.81509988092347,151.81509988092347,150.22347388432368,150.26974487304688,1733300,0.0,0.0
2019-03-07 00:00:00-05:00,150.10315080347948,150.32522890501915,148.77987426215233,149.77001953125,1655000,0.0,0.0
2019-03-08 00:00:00-05:00,148.98347588962258,149.73301782590462,148.5207942874809,149.62197875976562,1458100,0.0,0.0
2019-03-11 00:00:00-04:00,150.35298896189164,151.82432698707072,149.89957009041433,151.7040252685547,1240400,0.0,0.0
2019-03-12 00:00:00-04:00,152.21300204732535,153.44373683164443,151.50046841010436,151.7503204345703,2351200,0.0,0.0
2019-03-13 00:00:00-04:00,152.65714089930123,152.94400118074944,151.4449175835455,151.861328125,2095200,0.0,0.0
2019-03-14 00:00:00-04:00,152.1852707113933,152.620178518304,151.8613878739881,152.51840209960938,2270100,0.0,0.0
2019-03-15 00:00:00-04:00,152.68492191551496,154.57265655552322,152.592379951234,153.97117614746094,3737200,0.0,0.0
2019-03-18 00:00:00-04:00,154.3043169777713,154.94281985893582,152.81448162836145,154.00819396972656,1592100,0.0,0.0
2019-03-19 00:00:00-04:00,154.63744829908242,155.11864112718538,153.17537271671276,153.7953643798828,1949600,0.0,0.0
2019-03-20 00:00:00-04:00,153.98042554977982,154.7762384392766,152.5091015010344,153.86013793945312,2128800,0.0,0.0
2019-03-21 00:00:00-04:00,152.85148229572476,156.31234564947462,152.85148229572476,155.68310546875,1666400,0.0,0.0
2019-03-22 00:00:00-04:00,155.27594035898807,155.84966099717886,152.7867112108307,152.90701293945312,1602600,0.0,0.0
2019-03-25 00:00:00-04:00,152.66643019187157,153.11986328287074,151.75957812979638,152.75897216796875,1769900,0.0,0.0
2019-03-26 00:00:00-04:00,154.054459776864,155.09087615026382,153.55476986748613,154.48013305664062,1777800,0.0,0.0
2019-03-27 00:00:00-04:00,154.53562253970705,155.27591577106668,153.0272763163047,154.04518127441406,2376200,0.0,0.0
2019-03-28 00:00:00-04:00,158.1630537475046,164.24269587641908,157.75589173875952,162.04957580566406,5398700,0.0,0.0
2019-03-29 00:00:00-04:00,162.21619880328277,163.7615539102919,161.89231598136695,162.88246154785156,2773000,0.0,0.0
2019-04-01 00:00:00-04:00,162.40124482186022,163.34511925816378,161.74423072406017,163.16004943847656,2977900,0.0,0.0
2019-04-02 00:00:00-04:00,162.7065875243634,163.37285005302186,161.53137249187978,162.28091430664062,1923600,0.0,0.0
2019-04-03 00:00:00-04:00,162.77136159944942,164.15015768431851,162.38271079671694,163.965087890625,2481800,0.0,0.0
2019-04-04 00:00:00-04:00,163.96513770117858,164.19647854355398,162.73440272535052,163.9373779296875,2270200,0.0,0.0
2019-04-05 00:00:00-04:00,164.1964546004589,165.10330661675465,163.82630083467933,164.85345458984375,1861500,0.0,0.0
2019-04-08 00:00:00-04:00,164.4092767357324,165.7140422260866,164.13166495396655,165.55673217773438,1373300,0.0,0.0
2019-04-09 00:00:00-04:00,164.48330919125496,165.14957182643354,164.04838735662668,164.4647979736328,1813900,0.0,0.0
2019-04-10 00:00:00-04:00,164.959301846536,165.8456753229691,164.30618529742068,165.14590454101562,1582600,1.46,0.0
2019-04-11 00:00:00-04:00,165.31386047968311,166.51747432677843,165.05261383193172,166.4148406982422,1417200,0.0,0.0
2019-04-12 00:00:00-04:00,166.5454631026267,167.3478675839687,165.89234648685405,166.67608642578125,2663400,0.0,0.0
2019-04-15 00:00:00-04:00,166.46147603038727,167.60909611958917,166.0322770224704,167.2918701171875,1619800,0.0,0.0
2019-04-16 00:00:00-04:00,167.75837772922242,167.85167195399654,166.32150714635114,167.06793212890625,1618200,0.0,0.0
2019-04-17 00:00:00-04:00,167.55311351147984,167.94498343106093,166.91864728201094,166.96530151367188,1637400,0.0,0.0
2019-04-18 00:00:00-04:00,166.7507049013634,167.01195150778892,165.509776402406,166.6480712890625,1319700,0.0,0.0
2019-04-22 00:00:00-04:00,165.3791973878997,166.31222529982014,165.1646049544833,166.144287109375,1393900,0.0,0.0
2019-04-23 00:00:00-04:00,166.26552041335995,168.45814103326424,166.04160289430368,168.392822265625,1785500,0.0,0.0
2019-04-24 00:00:00-04:00,168.74739886362315,169.26056697176188,168.196915909835,168.70074462890625,1463900,0.0,0.0
2019-04-25 00:00:00-04:00,168.48614269149778,168.48614269149778,166.64807699536192,167.89833068847656,1035300,0.0,0.0
2019-04-26 00:00:00-04:00,168.0569805731459,168.73810118980873,167.0959629763486,168.7194366455078,1010300,0.0,0.0
2019-04-29 00:00:00-04:00,168.67276525052227,169.5498136640904,168.54214192745093,169.073974609375,1111900,0.0,0.0
2019-04-30 00:00:00-04:00,169.41914534845304,170.5854297936014,169.03660063359544,170.43614196777344,1535800,0.0,0.0
2019-05-01 00:00:00-04:00,170.93065796903778,171.07062065484237,169.14857178931004,169.167236328125,1242400,0.0,0.0
