Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-03-01 00:00:00-05:00,47.37347356917533,48.34102874986383,47.37347356917533,48.08692169189453,446800,0.0,0.0
2019-03-04 00:00:00-05:00,48.160218511767965,48.61711756904979,47.07294326068774,47.686214447021484,784800,0.0,0.0
2019-03-05 00:00:00-05:00,47.713095968372976,48.060046548736175,47.251309186202924,47.85480880737305,382400,0.0,0.0
2019-03-06 00:00:00-05:00,47.88168471272655,47.88168471272655,46.682015141756445,46.73088073730469,539200,0.0,0.0
2019-03-07 00:00:00-05:00,46.72843845249951,46.85793395753624,46.322846928547605,46.61116027832031,566000,0.0,0.0
2019-03-08 00:00:00-05:00,46.32773418030222,46.64536613864593,46.08096050335669,46.30085754394531,419600,0.0,0.0
2019-03-11 00:00:00-04:00,46.320397747396896,47.3319306968131,46.320397747396896,46.90435028076172,682400,0.0,0.0
2019-03-12 00:00:00-04:00,46.938561974922514,47.49075026228431,46.66735364492587,47.24397659301758,594000,0.0,0.0
2019-03-13 00:00:00-04:00,47.35880916357346,48.07469918406647,47.35880916357346,47.642234802246094,581200,0.0,0.0
2019-03-14 00:00:00-04:00,47.47609348617239,47.759519161632035,47.27574342469642,47.52740478515625,514000,0.0,0.0
2019-03-15 00:00:00-04:00,47.55428165589485,48.016068436195894,47.5127457128018,47.803497314453125,765200,0.0,0.0
2019-03-18 00:00:00-04:00,47.72287305701036,48.148007861237964,47.50785995165911,48.072265625,517200,0.0,0.0
2019-03-19 00:00:00-04:00,48.18954120854388,48.75394685146276,47.67644686416579,48.63911437988281,334800,0.0,0.0
2019-03-20 00:00:00-04:00,48.41187917800316,49.052026989908654,48.133341210481895,48.50472640991211,470000,0.0,0.0
2019-03-21 00:00:00-04:00,48.26772797324621,49.21084848227602,48.12845711501727,48.973846435546875,620400,0.0,0.0
2019-03-22 00:00:00-04:00,48.749058205572354,48.95185394888821,46.93367187079857,46.994754791259766,774000,0.0,0.0
2019-03-25 00:00:00-04:00,46.767524179567936,47.564044053173106,46.4963158864236,47.4467658996582,689200,0.0,0.0
2019-03-26 00:00:00-04:00,47.85968838318136,48.43142359227649,47.422332609096884,47.87434768676758,414000,0.0,0.0
2019-03-27 00:00:00-04:00,47.78150791825089,48.206646429640514,46.66735593331916,47.45899200439453,733200,0.0,0.0
2019-03-28 00:00:00-04:00,47.67156081224819,48.30437905600305,46.879924717654305,48.111358642578125,513600,0.0,0.0
2019-03-29 00:00:00-04:00,48.31903413331955,48.66843039202056,47.88168204445673,48.51205825805664,561600,0.0,0.0
2019-04-01 00:00:00-04:00,48.97140521026381,49.10578840289348,48.36302160904088,48.849239349365234,412400,0.0,0.0
2019-04-02 00:00:00-04:00,48.95430851249202,49.42342501488592,48.68798780556431,48.91521453857422,710000,0.0,0.0
2019-04-03 00:00:00-04:00,48.905432218012265,49.69218056213624,48.89565686256652,49.328125,1639200,0.0,0.0
2019-04-04 00:00:00-04:00,49.42830959032288,49.52848649412018,48.023402146640635,48.60002517700195,789200,0.0,0.0
2019-04-05 00:00:00-04:00,48.78570731307439,49.056915633756226,48.20664241008033,48.48273468017578,876000,0.0,0.0
2019-04-08 00:00:00-04:00,48.431422038335036,49.59199742560863,47.60802553554766,49.26947784423828,545600,0.0,0.0
2019-04-09 00:00:00-04:00,49.25482470712046,49.63842725163202,48.86389623833914,49.13754653930664,363600,0.0,0.0
