Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-03-01 00:00:00-05:00,27.832202586692233,28.11258638302801,27.60129939411691,27.659025192260742,2104500,0.0,0.0
2019-03-04 00:00:00-05:00,27.81570285004112,27.997128544223585,27.35389342204001,27.790964126586914,2022000,0.0,0.0
2019-03-05 00:00:00-05:00,27.617785186457237,27.832194784339112,27.502330476715567,27.60129165649414,1401800,0.0,0.0
2019-03-06 00:00:00-05:00,27.527071355209323,27.906413093268913,27.419864987211938,27.80745506286621,2156600,0.0,0.0
2019-03-07 00:00:00-05:00,27.70849424364715,27.70849424364715,27.10649457006087,27.403371810913086,4332200,0.0,0.0
2019-03-08 00:00:00-05:00,27.057019484385876,27.230196841364144,26.751893879249636,27.164222717285156,2740100,0.0,0.0
2019-03-11 00:00:00-04:00,27.403375546831004,27.749733423650795,27.254936906168172,27.617788314819336,1952500,0.0,0.0
2019-03-12 00:00:00-04:00,27.757980761661095,27.964145206755376,27.659022708845377,27.73324203491211,1431200,0.0,0.0
2019-03-13 00:00:00-04:00,27.87342407482376,28.359972146672863,27.87342407482376,28.21978187561035,2590300,0.0,0.0
2019-03-14 00:00:00-04:00,28.195046081446446,28.458936298001454,28.145568631979582,28.39296531677246,1516400,0.0,0.0
2019-03-15 00:00:00-04:00,28.39296250344364,28.86301710172041,28.384714165470108,28.76405906677246,2777400,0.0,0.0
2019-03-18 00:00:00-04:00,28.86301268798165,29.3578059328767,28.83002563277032,29.25060272216797,2618600,0.0,0.0
2019-03-19 00:00:00-04:00,29.44027304271259,29.687669660721536,28.739312288232128,28.912492752075195,2668000,0.0,0.0
2019-03-20 00:00:00-04:00,28.863019171866682,29.06093840177718,28.706335343142975,28.714580535888672,1306300,0.0,0.0
2019-03-21 00:00:00-04:00,28.57438624796461,29.349563236400762,28.533150852536487,29.06917953491211,2287300,0.0,0.0
2019-03-22 00:00:00-04:00,28.76405931861303,28.87951088469966,27.832195306054988,28.302249908447266,2891800,0.0,0.0
2019-03-25 00:00:00-04:00,28.285755593798637,28.359974905056088,27.70849463355394,28.153810501098633,2208900,0.0,0.0
2019-03-26 00:00:00-04:00,28.434192249137027,28.582630861382427,28.153808553320047,28.45893096923828,1666400,0.0,0.0
2019-03-27 00:00:00-04:00,28.648609109449115,29.151647650392782,28.318744780018438,28.3764705657959,2456000,0.0,0.0
2019-03-28 00:00:00-04:00,28.29400236022994,28.75580858612269,28.25276696507325,28.541399002075195,1635400,0.0,0.0
2019-03-29 00:00:00-04:00,28.698078692101642,28.904243055041768,28.524901382228386,28.838272094726562,1366800,0.0,0.0
2019-04-01 00:00:00-04:00,29.027948479452697,29.275345133103833,29.011454949766737,29.192880630493164,2049700,0.0,0.0
2019-04-02 00:00:00-04:00,29.09391347957064,29.176381111070324,28.39295591382497,28.55788803100586,3056800,0.0,0.0
2019-04-03 00:00:00-04:00,28.722828874453803,29.093922318579395,28.59088062396718,28.714580535888672,2340300,0.0,0.0
2019-04-04 00:00:00-04:00,28.566142191831517,28.887758191130697,28.53315512887276,28.632116317749023,2332800,0.0,0.0
2019-04-05 00:00:00-04:00,28.673344195130113,28.95372789582611,28.590876550326,28.706331253051758,2479700,0.0,0.0
2019-04-08 00:00:00-04:00,28.54140221886049,28.731073103846185,28.425950649375228,28.722827911376953,2432600,0.0,0.0
2019-04-09 00:00:00-04:00,28.483677478622464,28.574390328207162,28.203293737096786,28.40945816040039,1368300,0.0,0.0
2019-04-10 00:00:00-04:00,28.376467386410543,28.673344620471248,28.203290048481477,28.665096282958984,1982200,0.0,0.0
2019-04-11 00:00:00-04:00,28.71458134210778,28.986719897648115,28.549649170188143,28.755813598632812,1522500,0.0,0.0
2019-04-12 00:00:00-04:00,28.961975559736914,29.39904624996178,28.961975559736914,29.300085067749023,3065200,0.0,0.0
2019-04-15 00:00:00-04:00,29.25885566201307,29.48151362493047,29.0939234880943,29.30833625793457,2178800,0.0,0.0
2019-04-16 00:00:00-04:00,29.316578538752534,29.893839517214314,29.30008500841714,29.514497756958008,3369600,0.0,0.0
2019-04-17 00:00:00-04:00,29.753645644712922,29.753645644712922,29.357807255974752,29.629945755004883,3260500,0.0,0.0
2019-04-18 00:00:00-04:00,32.13691396429635,32.45028164859795,31.295762670277924,31.848281860351562,28121400,0.0,0.0
2019-04-22 00:00:00-04:00,32.103923231735955,33.20896463147817,31.74107499070842,32.17814254760742,10329600,0.0,0.0
2019-04-23 00:00:00-04:00,32.87908907334363,33.0275276543733,32.351308850046244,32.76363754272461,6346600,0.0,0.0
2019-04-24 00:00:00-04:00,32.82136725458211,33.299670105594465,32.67292865570369,32.92857360839844,5521400,0.0,0.0
2019-04-25 00:00:00-04:00,32.98630548369868,33.60479871151803,32.52449607443197,33.10175704956055,5659400,0.0,0.0
2019-04-26 00:00:00-04:00,33.15169604413691,33.767618291819836,33.07678623832833,33.451332092285156,4102400,0.37,0.0
2019-04-29 00:00:00-04:00,33.30151694670337,33.78426979889711,33.284873143257,33.717681884765625,3414000,0.0,0.0
2019-04-30 00:00:00-04:00,33.7010288073686,33.91743311857212,32.843727111816406,32.843727111816406,4152500,0.0,0.0
2019-05-01 00:00:00-04:00,33.051816921672035,33.534569749076404,33.051816921672035,33.16834259033203,4931500,0.0,0.0
2019-05-02 00:00:00-04:00,33.16834262786693,33.209961659652315,32.619005064215045,32.9352912902832,4583200,0.0,0.0
2019-05-03 00:00:00-04:00,32.86038298367248,33.35145773542677,32.79379824492073,33.343135833740234,4031400,0.0,0.0
2019-05-06 00:00:00-04:00,32.627335208249214,33.06846907293094,32.477515560793755,32.552425384521484,4192900,0.0,0.0
2019-05-07 00:00:00-04:00,32.23613509976031,32.81044156018212,31.745060355311598,32.33601379394531,5374800,0.0,0.0
2019-05-08 00:00:00-04:00,32.38595460271856,32.868707443728404,32.360985723040955,32.53577423095703,2920900,0.0,0.0
2019-05-09 00:00:00-04:00,32.17787421442033,32.98523524367053,31.994760618074103,32.868709564208984,3296600,0.0,0.0
2019-05-10 00:00:00-04:00,32.54409513400255,33.15169870493139,32.535773232727486,33.13505172729492,4003000,0.0,0.0
2019-05-13 00:00:00-04:00,32.46086204097909,32.81043903122518,32.028050166089024,32.294395446777344,4790300,0.0,0.0
2019-05-14 00:00:00-04:00,32.27774738865615,32.82708490856068,32.27774738865615,32.78546905517578,2900500,0.0,0.0
2019-05-15 00:00:00-04:00,32.42757570829524,33.08511716363103,32.33601890121216,32.94362258911133,3265000,0.0,0.0
2019-05-16 00:00:00-04:00,33.085105939993305,33.75096907232191,33.085105939993305,33.626121520996094,5484600,0.0,0.0
2019-05-17 00:00:00-04:00,33.55953906946758,34.09222966182637,33.50959813577656,33.83420944213867,4279100,0.0,0.0
2019-05-20 00:00:00-04:00,33.73432685423848,34.12552288874686,33.692710997928,33.8009147644043,3482900,0.0,0.0
2019-05-21 00:00:00-04:00,33.959059558625114,34.824683423621096,33.959059558625114,34.79138946533203,5336900,0.0,0.0
2019-05-22 00:00:00-04:00,34.616607400267995,35.05774131703235,34.56666645352427,34.70816421508789,3986000,0.0,0.0
2019-05-23 00:00:00-04:00,34.17546402848467,34.25037384033203,33.83420892453255,34.25037384033203,3273000,0.0,0.0
2019-05-24 00:00:00-04:00,34.125523617620395,34.250374364304776,33.584507948769904,33.83420944213867,5200900,0.0,0.0
2019-05-28 00:00:00-04:00,33.80923587788418,33.87582378649851,33.151697743291976,33.19331359863281,3905100,0.0,0.0
2019-05-29 00:00:00-04:00,32.860380311654374,32.86870538775045,32.319367843599935,32.85205841064453,5284200,0.0,0.0
2019-05-30 00:00:00-04:00,32.83541574502834,33.11840804281517,32.36930985011866,32.668949127197266,3814300,0.0,0.0
2019-05-31 00:00:00-04:00,32.1029557585509,32.11128083346504,31.25397909719814,31.503677368164062,8016700,0.0,0.0
2019-06-03 00:00:00-04:00,31.303925882339552,32.37763214111328,30.621415665542234,32.37763214111328,5361100,0.0,0.0
2019-06-04 00:00:00-04:00,32.7022412229052,33.168343916176795,32.56074349452885,33.12672805786133,3776900,0.0,0.0
2019-06-05 00:00:00-04:00,33.61779955960001,33.86749786046503,33.293191450966866,33.359779357910156,4002600,0.0,0.0
2019-06-06 00:00:00-04:00,33.39305992523809,34.150479672137436,33.39305992523809,34.108863830566406,4572800,0.0,0.0
2019-06-07 00:00:00-04:00,34.20875870889314,35.11599845577572,34.13384888850516,34.93288803100586,8618100,0.0,0.0
2019-06-10 00:00:00-04:00,35.20755053337193,36.02323337092,35.09102486730596,35.332401275634766,7357000,0.0,0.0
2019-06-11 00:00:00-04:00,35.71527123211528,35.79018104036601,35.16593369663869,35.623714447021484,8922500,0.0,0.0
2019-06-12 00:00:00-04:00,35.465569989832815,35.90670372680612,34.96617025119545,35.76520919799805,4044300,0.0,0.0
2019-06-13 00:00:00-04:00,35.998270497010346,36.62251796227642,35.94000765425912,36.580902099609375,6068700,0.0,0.0
2019-06-14 00:00:00-04:00,36.60586392016373,37.01370691582773,36.49766015803471,36.739036560058594,5993200,0.0,0.0
2019-06-17 00:00:00-04:00,36.9304700208493,37.77112484417518,36.77232851179832,36.822269439697266,7737700,0.0,0.0
2019-06-18 00:00:00-04:00,37.121918073953275,37.313356774960795,35.95665793681756,36.11479949951172,8252500,0.0,0.0
2019-06-19 00:00:00-04:00,36.18137142560756,37.396571970188944,36.1563993766876,37.288368225097656,6157700,0.0,0.0
2019-06-20 00:00:00-04:00,37.53808043190758,37.98753937838628,37.080299582754925,37.29670715332031,7489500,0.0,0.0
2019-06-21 00:00:00-04:00,37.22179857519756,37.962571766371056,37.20515159420539,37.48814392089844,5052900,0.0,0.0
2019-06-24 00:00:00-04:00,37.704535357767206,37.737829308302416,36.70573906731203,36.955440521240234,4517100,0.0,0.0
2019-06-25 00:00:00-04:00,36.8305996611057,37.33832142998454,36.67245811632653,36.78065872192383,3757000,0.0,0.0
2019-06-26 00:00:00-04:00,36.780649323289474,37.013703804831934,36.42274728832496,36.7723274230957,5712000,0.0,0.0
2019-06-27 00:00:00-04:00,36.622511740890545,37.41322569758612,36.59754286254936,36.88053512573242,3679400,0.0,0.0
2019-06-28 00:00:00-04:00,37.096938599021286,37.571366326756056,36.930472005498196,36.97208786010742,6671600,0.0,0.0
2019-07-01 00:00:00-04:00,38.12903357925824,38.769927978515625,37.72119053424479,38.769927978515625,56688100,0.0,0.0
2019-07-02 00:00:00-04:00,39.01130028132393,39.402496337890625,37.57136998120134,39.402496337890625,16567000,0.0,0.0
2019-07-03 00:00:00-04:00,39.53567087453703,39.89357299119767,39.26932555633656,39.51902389526367,5540300,0.0,0.0
2019-07-05 00:00:00-04:00,39.560637754678226,39.57728473310948,38.87812751442933,39.29429244995117,4159700,0.0,0.0
2019-07-08 00:00:00-04:00,38.44531534944944,38.944715173866726,38.145679264902824,38.503578186035156,8536000,0.0,0.0
2019-07-09 00:00:00-04:00,38.004175571692784,38.7699205789092,37.80441503826234,38.67836380004883,6651400,0.0,0.0
2019-07-10 00:00:00-04:00,38.81986276330369,38.81986276330369,38.070767821353215,38.603458404541016,4646300,0.0,0.0
2019-07-11 00:00:00-04:00,38.78655832676548,38.81153037397604,38.16231112295432,38.34542465209961,4231600,0.0,0.0
2019-07-12 00:00:00-04:00,38.37040248192996,38.62842586277247,37.97088455923221,38.30381774902344,5258400,0.0,0.0
2019-07-15 00:00:00-04:00,38.295495086314034,38.40369885607797,37.82939240133658,38.004180908203125,7606900,0.0,0.0
2019-07-16 00:00:00-04:00,38.04579760339443,38.611782169116125,38.020828723317045,38.14567947387695,4196000,0.0,0.0
2019-07-17 00:00:00-04:00,38.203943550832754,38.287175270516634,37.50478631019377,37.687896728515625,6743400,0.0,0.0
2019-07-18 00:00:00-04:00,38.13735178295781,39.427462358270006,37.51310442312098,37.99585723876953,10298400,0.0,0.0
2019-07-19 00:00:00-04:00,38.18728851560274,38.59512830113405,37.96255910976296,37.97920608520508,4065900,0.0,0.0
2019-07-22 00:00:00-04:00,38.24555414049197,40.00177048956237,38.1706443330643,39.81865692138672,9999700,0.0,0.0
2019-07-23 00:00:00-04:00,39.84362869114403,40.55943286406165,39.485726604685226,40.451229095458984,6222400,0.0,0.0
2019-07-24 00:00:00-04:00,40.301407688917024,41.15870954829262,40.24314485649461,40.98392105102539,7144600,0.0,0.0
2019-07-25 00:00:00-04:00,41.067144330535776,41.458340275133494,40.55110084570101,41.38343048095703,7357600,0.0,0.0
2019-07-26 00:00:00-04:00,41.21535027541627,41.643975052525725,41.14811325608437,41.400245666503906,4343600,0.48,0.0
2019-07-29 00:00:00-04:00,41.42545651245391,41.42545651245391,40.55979761870905,40.8875732421875,5296600,0.0,0.0
2019-07-30 00:00:00-04:00,40.4589534670296,41.274184766343424,40.38331341651556,41.24056625366211,4682400,0.0,0.0
2019-07-31 00:00:00-04:00,41.32460083615273,41.50949941186114,39.70254800812207,40.3244743347168,6319900,0.0,0.0
2019-08-01 00:00:00-04:00,40.34128325373962,40.34128325373962,39.046999646566555,39.34955978393555,10228200,0.0,0.0
2019-08-02 00:00:00-04:00,39.05541198674728,39.265522869902085,37.85357747861878,39.18147659301758,8956300,0.0,0.0
2019-08-05 00:00:00-04:00,38.248580028206646,38.57635566702963,36.53407782547881,37.42494583129883,12402200,0.0,0.0
2019-08-06 00:00:00-04:00,37.777935253750925,38.66040027090096,37.761125999343435,38.50071716308594,5364800,0.0,0.0
2019-08-07 00:00:00-04:00,37.7359115955187,39.20668760994925,37.68548383513623,39.08061981201172,7127200,0.0,0.0
2019-08-08 00:00:00-04:00,39.87064050670277,40.576613210727075,39.307544872059815,40.53459167480469,8205700,0.0,0.0
2019-08-09 00:00:00-04:00,40.458948314989165,40.60182537267188,39.845424963851436,39.971492767333984,5964800,0.0,0.0
2019-08-12 00:00:00-04:00,39.52605724385724,39.75297737625011,38.83689382223633,39.04700469970703,4273200,0.0,0.0
2019-08-13 00:00:00-04:00,38.83689739663026,40.09756277748114,38.82849437141458,40.04713821411133,5045900,0.0,0.0
2019-08-14 00:00:00-04:00,38.97136712767396,39.50084747017755,38.072092771538045,38.53433609008789,5461800,0.0,0.0
2019-08-15 00:00:00-04:00,38.66039867089676,39.1730696879768,38.05527836142035,38.42507553100586,4329000,0.0,0.0
2019-08-16 00:00:00-04:00,38.74444689532992,39.761386041139254,38.70242535847051,39.694149017333984,3702000,0.0,0.0
2019-08-19 00:00:00-04:00,40.19841078861376,40.6690570574658,39.95468142450837,40.20681381225586,4829000,0.0,0.0
2019-08-20 00:00:00-04:00,40.164791526196915,41.190130311214716,40.105960743697416,41.04725646972656,5309100,0.0,0.0
2019-08-21 00:00:00-04:00,41.425458823126526,42.038982162873225,41.391840315350365,41.56833267211914,5202700,0.0,0.0
2019-08-22 00:00:00-04:00,41.643980739239446,42.08941803804632,41.467488348448526,41.85409164428711,5326600,0.0,0.0
2019-08-23 00:00:00-04:00,41.8624924616893,42.047387854112436,40.820341096780226,41.02204895019531,4061200,0.0,0.0
2019-08-26 00:00:00-04:00,41.21534117577606,41.84567366567707,41.20693494719676,41.38343048095703,3567700,0.0,0.0
2019-08-27 00:00:00-04:00,41.69440101626958,41.98015192401366,41.55993018945104,41.761634826660156,3711000,0.0,0.0
2019-08-28 00:00:00-04:00,41.870891252201815,41.92131901196577,41.240558682319964,41.74482345581055,2866700,0.0,0.0
2019-08-29 00:00:00-04:00,42.02216681736839,42.097806845881124,41.408643566559235,41.64396667480469,3449500,0.0,0.0
2019-08-30 00:00:00-04:00,41.854083595682475,41.98015139688324,41.56833269152647,41.820465087890625,2239200,0.0,0.0
2019-09-03 00:00:00-04:00,41.417056095225284,41.685997768100435,40.63544335654511,40.93800354003906,3760800,0.0,0.0
2019-09-04 00:00:00-04:00,41.34982311285938,41.52631548810641,40.66065966148153,41.25737380981445,3682400,0.0,0.0
2019-09-05 00:00:00-04:00,41.820471605693214,42.40037973435169,41.551529913518046,42.08941650390625,5208900,0.0,0.0
2019-09-06 00:00:00-04:00,42.03897978619186,42.551650779663504,41.980149003928275,42.333133697509766,3825900,0.0,0.0
2019-09-09 00:00:00-04:00,42.56846903419284,43.12316167428643,42.48442275173147,42.8458137512207,6322700,0.0,0.0
2019-09-10 00:00:00-04:00,42.86261572042603,43.27443441937673,41.551522791274856,41.71961212158203,5758200,0.0,0.0
2019-09-11 00:00:00-04:00,42.72815585142251,42.85422368298169,41.46749035998326,42.37516784667969,7372100,0.0,0.0
2019-09-12 00:00:00-04:00,42.47601899528922,44.45946634270289,42.44240048288341,43.9047737121582,9549800,0.0,0.0
2019-09-13 00:00:00-04:00,44.03924064815372,45.54363207539483,43.955194374596594,45.0057487487793,10165700,0.0,0.0
2019-09-16 00:00:00-04:00,44.69478649052937,46.36726729397781,44.392226311443444,44.98053741455078,8828600,0.0,0.0
2019-09-17 00:00:00-04:00,45.07298671438677,45.77895939690806,44.45105710115042,44.98053741455078,7062200,0.0,0.0
2019-09-18 00:00:00-04:00,44.41743850708008,45.09819890873688,44.15690306916658,44.41743850708008,10295100,0.0,0.0
2019-09-19 00:00:00-04:00,44.37541494084246,45.11500609823378,44.274562621301015,44.4594612121582,10645900,0.0,0.0
2019-09-20 00:00:00-04:00,44.45946748011471,44.75362145609643,43.72827924375233,44.4510612487793,44448100,0.0,0.0
2019-09-23 00:00:00-04:00,44.16531015821485,45.06458454598267,44.09807633793392,44.7956428527832,8086400,0.0,0.0
2019-09-24 00:00:00-04:00,44.543508971004904,45.081392339952885,43.9467948089556,44.37541961669922,11453800,0.0,0.0
