Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2019-03-01 00:00:00-05:00,165.38354365542818,165.53672439428487,163.59328942041333,164.3304443359375,899800,0.0,0.0
2019-03-04 00:00:00-05:00,164.6559806391817,165.00063004690844,162.51149381242394,163.35397338867188,1663400,0.0,0.0
2019-03-05 00:00:00-05:00,164.01455739724474,165.32613300532103,149.43398651067872,150.54452514648438,6699600,0.0,0.0
2019-03-06 00:00:00-05:00,159.41919817313803,159.45748605113477,156.34607372367074,157.00665283203125,2534200,0.0,0.0
2019-03-07 00:00:00-05:00,156.4322603886813,156.99711259903455,154.85262584464272,155.61851501464844,1644300,0.0,0.0
2019-03-08 00:00:00-05:00,154.69939529265312,155.25466439696805,153.45482761802424,155.1302032470703,934700,0.0,0.0
2019-03-11 00:00:00-04:00,155.8482314709382,157.71509040789013,155.72378492109397,157.68637084960938,1064300,0.0,0.0
2019-03-12 00:00:00-04:00,157.83955867637061,159.88830356163447,157.42790187895795,159.3809051513672,959500,0.0,0.0
2019-03-13 00:00:00-04:00,159.63939142461334,161.26689654150138,159.55323274028768,159.9648895263672,818300,0.0,0.0
2019-03-14 00:00:00-04:00,160.1276382882379,162.03278530645068,159.93616967626465,161.391357421875,833400,0.0,0.0
2019-03-15 00:00:00-04:00,161.5253768867101,163.00928410161833,160.7882074378376,162.75079345703125,1828900,0.0,0.0
2019-03-18 00:00:00-04:00,162.75082874975956,163.44012754605527,161.61157061121187,161.9849395751953,825900,0.0,0.0
2019-03-19 00:00:00-04:00,161.98491998542792,162.2434106548083,160.5871859233961,160.7978057861328,702500,0.0,0.0
2019-03-20 00:00:00-04:00,160.37658360047692,160.80739169114736,158.60546581779525,158.64376831054688,716200,0.0,0.0
2019-03-21 00:00:00-04:00,158.56718580559087,161.40095686882557,158.27997552817777,161.027587890625,784800,0.0,0.0
2019-03-22 00:00:00-04:00,159.0267015315056,160.5297456509357,158.8352328969956,159.21817016601562,822700,0.0,0.0
2019-03-25 00:00:00-04:00,159.46708069131932,159.83086668742644,158.1746419401817,159.53408813476562,814800,0.0,0.0
2019-03-26 00:00:00-04:00,159.78301021258932,160.6925118047362,158.9405452861405,160.60633850097656,777200,0.0,0.0
2019-03-27 00:00:00-04:00,160.70206205967838,161.48708776745858,159.7829922518109,160.8169403076172,982200,0.0,0.0
2019-03-28 00:00:00-04:00,161.23821935199544,162.09985024603697,160.75954039134655,161.95623779296875,676600,0.0,0.0
2019-03-29 00:00:00-04:00,162.750827188177,163.5454359209526,162.30086785024235,163.4209747314453,1170800,0.0,0.0
2019-04-01 00:00:00-04:00,164.39744172500394,166.17812737475384,163.98577037709873,166.04409790039062,1035000,0.0,0.0
2019-04-02 00:00:00-04:00,166.67596671115976,167.78649044303253,165.5175575687678,165.75689697265625,836700,0.0,0.0
2019-04-03 00:00:00-04:00,166.36007029295814,166.56110725197752,164.50279380918238,165.37399291992188,1072300,0.0,0.0
2019-04-04 00:00:00-04:00,165.68034052825254,166.19732192703322,164.28260630394814,165.18251037597656,537600,0.0,0.0
2019-04-05 00:00:00-04:00,165.14421850225685,166.12072753671785,164.60810047804156,165.23037719726562,672700,0.0,0.0
2019-04-08 00:00:00-04:00,164.85699169112888,165.49841959199048,164.30172247662497,165.4218292236328,430500,0.0,0.0
2019-04-09 00:00:00-04:00,164.53151309404788,164.9910407505718,164.0815537566587,164.66554260253906,731000,0.0,0.0
2019-04-10 00:00:00-04:00,164.86658584999535,165.65161161493884,164.61766348384344,165.46971130371094,390100,0.0,0.0
2019-04-11 00:00:00-04:00,165.45054950225838,166.78127599848918,164.56019932696037,166.47491455078125,939300,0.0,0.0
2019-04-12 00:00:00-04:00,167.73866354233448,168.78218001957768,167.20253091317605,168.60984802246094,724200,0.0,0.0
2019-04-15 00:00:00-04:00,168.52370301065056,169.21300183884185,168.17905359655492,168.45669555664062,554000,0.0,0.0
2019-04-16 00:00:00-04:00,168.37048763762138,169.41401859320783,168.3513510021931,169.38528442382812,718200,0.0,0.0
2019-04-17 00:00:00-04:00,170.41923892938988,171.24256713576932,166.42705907309917,167.89181518554688,955900,0.0,0.0
2019-04-18 00:00:00-04:00,167.14509388523103,168.36094237487933,165.92926000370335,167.7003631591797,838300,0.0,0.0
2019-04-22 00:00:00-04:00,167.2121237988474,168.43754066509354,167.05894303853628,167.43231201171875,600500,0.0,0.0
2019-04-23 00:00:00-04:00,167.47060225498862,170.85965723599847,167.28871653369555,170.77349853515625,900000,0.0,0.0
2019-04-24 00:00:00-04:00,170.78305851843027,172.42014679513014,170.37140167353033,170.68731689453125,1087500,0.0,0.0
2019-04-25 00:00:00-04:00,169.77781318995815,172.38182733601192,169.36615638557464,171.95101928710938,883600,0.0,0.0
2019-04-26 00:00:00-04:00,172.7073555803606,174.8231229211614,169.53850333721584,172.48716735839844,899600,0.0,0.0
2019-04-29 00:00:00-04:00,172.12334633592812,172.99454540900965,170.39053111662278,170.95538330078125,787300,0.0,0.0
